Business Name,Contact Name,Phone,Email,Website,City,State,Zip,Lead Score,Category,Monthly Retainer Value,Rating,Review Count,Has Email,Urgency,Flags,Pain Points / Notes,Source URL
Detailed Dental,,,,,San Antonio,TX,,90,Dental,"$3,000",0.0,7,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Detailed Dental has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Detailed+Dental+San+Antonio+TX
Toepperwein Dental,,,,,San Antonio,TX,,90,Dental,"$3,000",0.0,2,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Toepperwein Dental has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Toepperwein+Dental+San+Antonio+TX
Correct Connect Chiropractic,,,,,San Antonio,TX,,90,Chiro,"$2,500",0.0,2,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Correct Connect Chiropractic has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Correct+Connect+Chiropractic+San+Antonio+TX
"Monsivais, Lisa, Dc - Advanced Holistic Life Centre",,(210) 922-5472,,,"San Antonio, TX 78224",TX,,90,Chiro,"$2,500",0.0,0,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Monsivais, Lisa, Dc - Advanced Holistic Life Centre has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Monsivais%2C+Lisa%2C+Dc+-+Advanced+Holistic+Life+Centre+San+Antonio+TX
Elite Medical Center & Spa,,(210) 402-3548,,,"San Antonio, TX 78258",TX,,90,Med Spa,"$4,000",0.0,0,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Elite Medical Center & Spa has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Elite+Medical+Center+%26+Spa+San+Antonio+TX
The Float Capsule,,(210) 701-8484,,,"San Antonio, TX 78247",TX,,90,Med Spa,"$4,000",0.0,1,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: The Float Capsule has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/The+Float+Capsule+San+Antonio+TX
Henslee Scott M M.D.,,,,,San Antonio,TX,,90,Medical,"$3,000",0.0,1,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; High retainer potential ($3k+/mo),"PAIN: Henslee Scott M M.D. has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Henslee+Scott+M+M.D.+San+Antonio+TX
Bluebonnet Renovations LLC,,,,,San Antonio,TX,,90,Contractor,"$2,500",0.0,0,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Bluebonnet Renovations LLC has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Bluebonnet+Renovations+LLC+San+Antonio+TX
National Home Improvement Inc.,,,,,San Antonio,TX,,90,Contractor,"$2,500",0.0,6,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: National Home Improvement Inc. has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/National+Home+Improvement+Inc.+San+Antonio+TX
Constructors Division 9 Painting,,(210) 520-1011,,,"San Antonio, TX 78213",TX,,90,Contractor,"$2,500",0.0,6,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Constructors Division 9 Painting has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Constructors+Division+9+Painting+San+Antonio+TX
Adams Home Inspection Service,,,,,San Antonio,TX,,90,Pest Control,"$2,500",0.0,4,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Adams Home Inspection Service has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Adams+Home+Inspection+Service+San+Antonio+TX
Budget Exterminators,,(210) 647-7378,,,"San Antonio, TX 78250",TX,,90,Pest Control,"$2,500",0.0,1,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Budget Exterminators has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Budget+Exterminators+San+Antonio+TX
Kezar's Pest Control Inc,,(210) 366-2218,,,"San Antonio, TX 78266",TX,,90,Pest Control,"$2,500",0.0,2,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Solid retainer potential ($2k+/mo),"PAIN: Kezar's Pest Control Inc has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Kezar%27s+Pest+Control+Inc+San+Antonio+TX
Lone Star Radiator Company,,,,,San Antonio,TX,,90,Auto Repair,"$1,500",0.0,3,No,MED,No website; Almost no reviews; No ads detected; Weak SEO signals; Standard retainer potential,"PAIN: Lone Star Radiator Company has no working website — losing every lead searching online; has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with website build + SEO package. Show them competitors who rank #1 and ask how many calls they think that generates.",https://www.google.com/maps/search/Lone+Star+Radiator+Company+San+Antonio+TX
